CHR,GAIN,AMPLI,LOSS,LOH
2p,0,0,0.24,0
3p,0.3,0,0.74,10.35
4p,0,0,0,0
5p,0,0,0,5.87
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0.61,14.61
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,5.08
12p,0,0,0,0
16p,0,0,0,10.2
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.25,0,0.03,0
1q,0,0,0,3.03
2q,0,0,0,2.4
3q,0,0,0,2.78
4q,0,0,0,1.86
5q,0,0,39.6,2.13
6q,0.25,0,4.37,0
7q,0,0,0,0
8q,0,0,0,2.78
9q,0,0,0,0
10q,0,0,1.92,9.33
11q,0,0,0,5.22
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,3.7
15q,0,0,0.32,3.07
16q,0,0,0,0
17q,0.36,0,0,9.49
18q,0.42,0,0,0
19q,0,0,0,0
20q,1.58,0,0,8.67
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0.26,0
1p,0.19,0,0,0
2p,0,0,2.93,7.81
3p,0.17,0,0,3
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,5.56
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0.51,0,0,0
12p,99.62,0,0,31.6
16p,0.79,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,7.66
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0.22,0,0,0
5q,0,0,0,0
6q,0,0,0,5.4
7q,0,0,0,0
8q,0.24,0,0,0
9q,0,0,0,11.33
10q,1.43,0,0,0
11q,0.44,0,0,0
12q,99.95,0,0,0
13q,0,0,0,0
14q,0.35,0,42.28,5
15q,0.72,0,0.32,0
16q,0,0,0,0
17q,0,0,0,0
18q,0.44,0,0,10.29
19q,0,0,0,0
20q,0,0,0,8.33
21q,0,0,0,0
22q,0.14,0,1.38,0
Yq,0,0,0,0
Xq,0,0,0,4.7
1p,0,0,0,0
2p,0,0,0,0
3p,0.29,0,0.66,5.97
4p,100,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,96.16,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,4.86,0,0,9.42
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,9
1q,99.17,0,0,0
2q,0,0,0,0
3q,0,0,0.88,0
4q,91.39,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,77.4,0,5.34,0
9q,0,0,0,0
10q,99.06,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0.38,0,0.12,0
Yq,0,0,0,0
Xq,0,0,0,3.65
1p,57.2,0,0,0
2p,78.65,0,0,0
3p,54.27,0,9.14,45.58
4p,69.57,0,2.36,28.06
5p,19.14,0,0,81.1
6p,96.55,0,0,0
7p,14.62,0,0,0
8p,0,0,56.19,41.63
9p,74.64,0,0,0
10p,0,0,41.86,100
11p,13.45,0,0,86.97
12p,17.52,0,0,82.24
16p,95.01,0,0,7.16
17p,4.46,0,0,99.89
18p,95.67,0,0,0
19p,19.57,0,0,100
20p,21.64,0,3.92,0
21p,85.12,0,0,0
Yp,99.93,0,0,0
Xp,31.19,0,0,0
1q,97.86,0,0,94.42
2q,28.74,0,0.66,0
3q,98.59,0,0,0
4q,45.21,0,0,52.73
5q,32.05,0,0,98.87
6q,37.71,0,0,55.28
7q,75.93,0,11.27,11.86
8q,9.34,0,31.21,76.74
9q,7.28,0,0,96.12
10q,0,0,8.04,99.99
11q,58.31,0,0,42.04
12q,98.59,0,0,0
13q,98.28,0,0,0
14q,48.4,0,1.77,50.51
15q,58.82,0,0,0
16q,47.94,0,0,0
17q,99.91,0,0,0
18q,19.91,0,80.02,0
19q,96.91,0,0,0
20q,58.07,0,1.11,40.81
21q,100,0,0,0
22q,98.01,0,0.71,0
Yq,100,0,0,0
Xq,99.69,0,0,0
1p,56.9,0,0,0
2p,78.65,0,0,0
3p,50.72,0,37.25,0
4p,69.81,0,14.17,14.12
5p,19.5,0,52.97,27.45
6p,97.27,0,0,0
7p,4.63,0,0,0
8p,0,0,55.92,42.2
9p,74.54,0,0,0
10p,0,0,100,0
11p,13.45,0,38.75,48.34
12p,17.52,0,80.55,82.24
16p,99.86,0,0,7.19
17p,3.75,0,96.18,0
18p,99.64,0,0,0
19p,0,0,100,0
20p,22.63,0,37.64,0
21p,85.12,0,0,0
Yp,99.93,0,0,0
Xp,31.19,0,0,0
1q,98.2,0,1.76,94.42
2q,28.68,0,14.06,0
3q,99.57,0,0,0
4q,45.45,0,43.68,9.13
5q,32.05,0,66.42,31.72
6q,37.66,0,29.92,25.23
7q,75.76,0,11.27,0
8q,9.4,0,75.77,0
9q,0,0,92.7,0
10q,0,0,100,0
11q,58.18,0,41.78,0
12q,98.22,0,0,0
13q,99.8,0,0,0
14q,48.19,0,3.67,50.51
15q,54.44,0,0,0
16q,0,0,0,0
17q,99.08,0,0,0
18q,19.93,0,80.02,0
19q,99.56,0,0,0
20q,55.48,0,40.41,0
21q,96.68,0,0,0
22q,99.84,0,0,0
Yq,100,0,0,0
Xq,99.69,0,0,0
1p,0,0,99.93,0
2p,0.46,0,0,0
3p,1.03,0,8.89,3.35
4p,0.71,0,0,15.63
5p,0,0,0,0
6p,0.08,0,50.25,0
7p,0,0,0,0
8p,0,0,0.2,0
9p,0,0,0.87,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,7.79
17p,0,0,0,0
18p,0,0,78.44,0
19p,0,0,0,0
20p,0,0,0.54,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.27,0,0,0
1q,0,0,0.49,0
2q,0,0,0.03,2.43
3q,0,0,0.25,2.57
4q,0,0,0.09,0
5q,0,0,0.03,0
6q,0,0,29.44,0
7q,1.09,0,0,0
8q,0.97,0,0,0
9q,0.07,0,0,0
10q,0.19,0,0.21,3.14
11q,0,0,0.63,0
12q,0.39,0,0.78,0
13q,0.16,0,0,0
14q,0,0,0,0
15q,0.25,0,0.12,0
16q,0,0,0,0
17q,0.09,0,0,0
18q,0,0,97.25,0
19q,0,0,99.97,0
20q,0.95,0,1.45,0
21q,0,0,0,28.91
22q,2.24,0,0,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,0,0,0,0
2p,98.93,0,0,3.35
3p,85.51,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,8.68,4.36
7p,84.12,0,0,0
8p,99.66,0,0,0
9p,44.12,0,25.52,82.95
10p,0,0,0,0
11p,0,0,0,95.37
12p,0,0,0,0
16p,0,0,0,19.09
17p,23.29,0,0,0
18p,0,0,0,0
19p,99.28,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,5.39,0
1q,0,0,0,0
2q,97.45,0,0.32,0
3q,98.21,0,0,0
4q,0,0,0,0
5q,99.5,0,0,2.02
6q,0,0,15.55,2.55
7q,82.43,0,0,0
8q,99.97,0,0,0
9q,5.24,0,10.24,96.12
10q,5.87,0,0,2.97
11q,0,0,0,0
12q,0.1,0,3.14,0
13q,100,0,0,0
14q,0.98,0,0.1,0
15q,1.9,0,0,0
16q,0,0,0,0
17q,42.71,0,0,0
18q,0,0,0.73,0
19q,100,0,0,0
20q,99.57,0,0,0
21q,0,0,0,0
22q,0,0,0.12,0
Yq,0,0,0,0
Xq,0,0,3.36,0
1p,81.1,0,0,0
2p,53.75,0,0,28.35
3p,83.06,0,1.09,0
4p,0,0,0,100
5p,24.41,0,5.24,60.02
6p,98.8,0,0,0
7p,75.97,0,0,4.9
8p,0,0,29.2,0
9p,0,0,79.24,0
10p,32.62,0,0.23,0
11p,99.46,0,0,0
12p,0,0,37.19,61.26
16p,99.08,0,0,0
17p,0,0,99.89,0
18p,0,0,0,99.9
19p,4.09,0,1.23,0
20p,9.32,0,1.29,76.98
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,95.68,0,0,0
1q,81.53,0,0,0
2q,13.44,0,11.14,0
3q,83.13,0,0,0
4q,34.97,0,1.76,64.53
5q,1.08,0,0.42,97.6
6q,98.96,0,0,0
7q,99.52,0,0.39,0
8q,94.56,0,0,0
9q,99.56,0,0,0
10q,58.35,0,0,0
11q,99.53,0,0,0
12q,67.99,0,20.7,21.13
13q,0,0,0.31,100
14q,40.48,0,27.27,96.06
15q,0.63,0,22.01,0
16q,49.25,0,0,0
17q,64.29,0,32.83,0
18q,0.46,0,0.88,99.99
19q,83.43,0,0,0
20q,86.59,0,0.52,0
21q,18.81,0,0.88,77.47
22q,95.23,0,0.12,0
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,72.78,0,26.85,0
2p,99.48,0,0,0
3p,14.4,0,11.84,8.65
4p,48.45,0,0,0
5p,99.86,0,0,0
6p,66.59,0,0,85.44
7p,99.99,0,0,0
8p,92.28,0,0,15.61
9p,0,0,0.63,82.95
10p,100,0,0,0
11p,0,0,0.53,40.4
12p,96.04,0,0,0
16p,97.66,0,0,9.48
17p,62.58,0,28.06,0
18p,99.67,0,0,0
19p,19.13,0,0,94.79
20p,99.72,0,0,0
21p,0,0,0,0
Yp,97.45,0,0,0
Xp,9.02,0,77.19,0
1q,99.49,0,0,0
2q,76.02,0,2.66,22.86
3q,49.89,0,0,16.51
4q,43.43,0,4.09,2.91
5q,99.54,0,0,0
6q,99.97,0,0,3.04
7q,16.36,0,0,47.41
8q,99.25,0,0,18.8
9q,29.64,0,0,48.94
10q,6.55,0,25.91,8.23
11q,96.33,0,0,5.35
12q,81.14,0,0,80.8
13q,99.84,0,0,0
14q,98.64,0,0,0
15q,52.85,0,0,0
16q,14.83,0,16.81,95.15
17q,99.9,0,0,0
18q,96.18,0,3.06,0
19q,100,0,0,0
20q,99.15,0,0,0
21q,0,0,0,100
22q,99.65,0,0.12,0
Yq,100,0,0,0
Xq,96.28,0,0,0
1p,0,0,26.71,5.27
2p,99.67,0,0,0
3p,1.24,0,0,12.98
4p,18.64,0,81.29,0
5p,76.91,0,0,0
6p,100,0,0,5.54
7p,100,0,0,0
8p,27.71,0,0,69.83
9p,99.92,0,0,0
10p,72.36,0,0,0
11p,3.12,0,0,100
12p,0,0,0,99.63
16p,0,0,9.15,96.74
17p,66.07,0,0,99.89
18p,0,0,0,99.9
19p,97.59,0,0,0
20p,99.49,0,0.18,0
21p,0,0,85.12,0
Yp,0,0,99.93,0
Xp,99.75,0,0,0
1q,96.42,0,1.2,0
2q,99.23,0,0,0
3q,0,0,3.75,5.38
4q,99.51,0,0,0
5q,4.97,0,0,0
6q,99.97,0,0,100
7q,99.97,0,0,0
8q,99.18,0,0,0
9q,99.83,0,0,0
10q,98.38,0,0,0
11q,0,0,50.57,49.43
12q,3.95,0,0,99.97
13q,92.19,0,0,0
14q,93.58,0,0,0
15q,64.52,0,13.66,83.31
16q,14.31,0,0.65,13.01
17q,78.63,0,0,95.5
18q,0,0,0,99.99
19q,47.32,0,0.18,52.71
20q,99.96,0,0,0
21q,0,0,94.37,0
22q,99.85,0,0,0
Yq,0,0,100,0
Xq,99.93,0,0,0
1p,0,0,0.44,68.44
2p,12.05,0,0.28,0
3p,0,0,89.78,95.44
4p,0,0,0,100
5p,94.77,0,0,91.58
6p,2.37,0,96.23,100
7p,0,0,0,0
8p,0,0,90.75,97.08
9p,0,0,4.75,82.95
10p,0,0,0,39.93
11p,0,0,2.78,40.99
12p,0,0,6,47.26
16p,0,0,0,20.19
17p,0,0,100,99.89
18p,0,0,100,99.9
19p,0,0,34.58,86.97
20p,0,0,100,100
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,26.35,0,0,99.81
1q,0,0,91.13,94.42
2q,0,0,0,23.05
3q,48.77,0,51.17,63.64
4q,0,0,0,99.92
5q,31.44,0,0,0
6q,0,0,81.48,94.69
7q,36.07,0,31.39,53.63
8q,0.05,0,0,12.01
9q,4.6,0,0.77,0
10q,76.1,0,0,13.97
11q,0,0,85.83,100
12q,0,0,27.46,46.97
13q,93,0,0.21,0
14q,0,0,18.97,82.54
15q,2.08,0,1.68,12.35
16q,0,0,0,9.11
17q,99.14,0,0.71,0
18q,0,0,99.99,99.99
19q,0,0,0.78,11.88
20q,19.65,0,3.56,17.88
21q,0,0,0,0
22q,11.04,0,0,100
Yq,0,0,100,0
Xq,12.7,0,0.26,100
1p,0,0,99.93,0
2p,0,0,0,0
3p,0.27,0,0.21,52.8
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,99.77,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,99.63
16p,0,0,0,11.05
17p,0,0,0,0
18p,0,0,64.49,0
19p,0,0,0.24,0
20p,99.99,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,4.34
1q,98.13,0,0,2.86
2q,0,0,0,0
3q,0,0,0.49,0
4q,0,0,0,0
5q,0,0,0.23,0
6q,0,0,100,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0.29,0,0,0
12q,0,0,0,99.97
13q,0,0,0,0
14q,0.33,0,0.27,0
15q,0,0,98.61,0
16q,0,0,0,0
17q,1.01,0,0,0
18q,0,0,94.4,0
19q,0,0,0,0
20q,100,0,0,0
21q,0,0,100,0
22q,0.76,0,0,0
Yq,0,0,0,0
Xq,0.63,0,0,7.91
1p,0.15,0,7.31,0
2p,1.88,0,0.89,0
3p,0,0,38.91,0
4p,0,0,0,0
5p,0,0,0,0
6p,0.59,0,25.02,0
7p,0,0,1.68,0
8p,0.6,0,0,0
9p,0,0,100,0
10p,0.61,0,0.71,0
11p,0,0,0.71,12.18
12p,0,0,0,0
16p,2.73,0,0,11.71
17p,0,0,78.89,0
18p,0,0,0,0
19p,0,0,99.9,0
20p,0,0,100,0
21p,0,0,0,0
Yp,2.65,0,0,0
Xp,4.3,0,0,0
1q,0.51,0,12.18,0
2q,0.2,0,4.18,2.59
3q,0,0,0.25,0
4q,0.19,0,47.64,0
5q,0.07,0,36.8,1.94
6q,0.29,0,0.3,0
7q,0.44,0,3.88,2.86
8q,0.59,0,0.28,0
9q,0,0,95.13,0
10q,0,0,10.1,0
11q,0,0,0.94,0
12q,0.1,0,0,0
13q,0,0,99.96,0
14q,0.11,0,0.49,0
15q,0.37,0,0.45,0
16q,1.39,0,4.6,0
17q,15.21,0,18.66,0
18q,0,0,99.2,0
19q,0.31,0,17.65,0
20q,86.67,0,0,0
21q,0.82,0,9.69,0
22q,1.74,0,1.03,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,0.11,0,26.43,0
2p,0.39,0,0,0
3p,1.27,0,4.75,5.9
4p,0,0,0,0
5p,0,0,0,0
6p,0.18,0,0,0
7p,99.13,0,0,0
8p,11.07,0,87.85,0
9p,0,0,0,0
10p,0.59,0,0,0
11p,0,0,0,0
12p,0.81,0,0.13,0
16p,5.11,0,0,9.5
17p,0,0,99.89,0
18p,0,0,0,0
19p,0,0,0.81,0
20p,3.77,0,75.26,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,1.74,0,0,2.75
2q,21.22,0,0.02,0
3q,0,0,0,2.44
4q,0,0,0.21,0
5q,0.18,0,0.03,0
6q,0.31,0,0,0
7q,5.96,0,94,0
8q,98.22,0,0,0
9q,0,0,0,0
10q,1.07,0,0,0
11q,0.07,0,0,0
12q,0.89,0,0,0
13q,99.96,0,0,0
14q,0,0,98.92,0
15q,0,0,7.02,4.34
16q,0,0,0.84,0
17q,7.94,0,0,0
18q,0,0,87.54,0
19q,0.91,0,0,0
20q,92.93,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,65.68,0,0,0
2p,54.99,0,1.38,0
3p,45.71,0,42.95,0
4p,2.73,0,77.78,0
5p,99.8,0,0,6.77
6p,0,0,60.15,0
7p,0,0,0,0
8p,3.31,0,84.18,0
9p,0,0,100,0
10p,0,0,0,0
11p,0,0,67.62,0
12p,99.62,0,0,0
16p,35.54,0,2.94,0
17p,0,0,95.48,0
18p,0,0,0,0
19p,16.13,0,54.19,0
20p,3.38,0,1.45,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,96.8,0,2.69,0
1q,66.05,0,33.54,0
2q,17.69,0,20.24,0
3q,38.73,0,18.34,43.68
4q,77.83,0,6.91,0
5q,46.16,0,14.11,2.15
6q,0.32,0,0,0
7q,15.28,0,24.15,0
8q,32.4,0,0,0
9q,0,0,99.98,0
10q,31.73,0,3.48,6.15
11q,25.96,0,60.52,0
12q,99.94,0,0,0
13q,10.83,0,83.4,0
14q,43.78,0,8.63,0
15q,49.39,0,18.6,0
16q,0,0,99.96,0
17q,56.3,0,21.41,78.45
18q,36.97,0,0,0
19q,12.86,0,0,0
20q,82.84,0,0.67,0
21q,59.88,0,0,0
22q,73.26,0,0.15,0
Yq,0,0,0,0
Xq,99.07,0,0.88,0
1p,0,0,1.69,0
2p,0,0,99.98,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0.74,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0.61,0
9p,0,0,20.53,0
10p,0,0,0.57,0
11p,0,0,0,0
12p,47.32,0,0,0
16p,0,0,0,10.26
17p,0,0,100,99.89
18p,99.18,0,0,0
19p,1.58,0,0.86,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,51.43,0
3q,9.63,0,42.16,0
4q,0,0,0,0
5q,0,0,0,0
6q,19.35,0,0,0
7q,0,0,0,0
8q,0.94,0,0,0
9q,0,0,1.12,0
10q,0,0,0,0
11q,0,0,86.17,0
12q,0.52,0,0.44,0
13q,0,0,99.98,0
14q,0,0,0.67,0
15q,0,0,99.76,0
16q,0,0,0,0
17q,24.14,0,60.99,0
18q,0,0,0.77,0
19q,0,0,0,0
20q,0,0,0,0
21q,3.97,0,0,0
22q,6.07,0,0,0
Yq,0,0,100,0
Xq,0,0,0,0
1p,99.39,0,0,0
2p,89.02,0,0,0
3p,9.79,0,6.2,97.3
4p,96.97,0,0,0
5p,62.79,0,1.68,0
6p,91.22,0,0,4.9
7p,44.65,0,7.45,85.34
8p,3.33,0,11.01,10.6
9p,0,0,0.54,82.95
10p,75.82,0,0,0
11p,98.63,0,0,8.31
12p,98.37,0,0,0
16p,51.56,0,1.39,13.77
17p,0,0,0,99.89
18p,46.43,0,0,99.9
19p,20.88,0,19.82,0
20p,37.73,0,0,60.87
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,4.37,0,0,0
1q,21.57,0,9.6,0
2q,68.97,0,0.13,0
3q,73.26,0,0,0
4q,46.37,0,0.24,0
5q,5.21,0,1.25,4.47
6q,37.51,0,34.47,9.91
7q,50.97,0,0.48,3.02
8q,20.36,0,0,4.3
9q,0,0,0,96.12
10q,0.71,0,0,90.7
11q,44.33,0,0,0
12q,76.42,0,0,0
13q,46.94,0,0.19,0
14q,5.46,0,1.51,0
15q,0,0,0,96.65
16q,72.04,0,0,6.01
17q,61.52,0,3.86,93.89
18q,1.94,0,0,99.99
19q,64.52,0,0,0
20q,14.56,0,0,0
21q,60.7,0,36.92,0
22q,8.72,0,1.55,0
Yq,0,0,0,0
Xq,54.17,0,0,0
1p,0.11,0,0,0
2p,0,0,0,0
3p,0.3,0,0.3,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,5.08
12p,0,0,0,0
16p,4.21,0,0,7.85
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.14
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0.21,0,0,0
6q,0.23,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,2.73
13q,0.28,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,1.46,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,20.43,0,0,10
1p,99.9,0,0,0
2p,99.57,0,0,0
3p,97.67,0,0.46,0
4p,100,0,0,84.18
5p,0,0,0,0
6p,8.37,0,6.09,92.59
7p,98.29,0,0,0
8p,8.19,0,0,89.43
9p,94.95,0,5.01,71.18
10p,99.9,0,0,7.11
11p,95.77,0,0,0
12p,93.19,0,0,0
16p,98.06,0,0,18.24
17p,0,0,99.77,0
18p,0,0,0,99.9
19p,98.16,0,0,0
20p,0,0,0,100
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,95.68,0,0,0
1q,98.51,0,0,4.78
2q,99.74,0,0,0
3q,51.14,0,0,0
4q,99.92,0,0,60.01
5q,67.44,0,0,0
6q,45.58,0,15.84,54.77
7q,58.31,0,0,3.24
8q,98.35,0,0,2.58
9q,99.94,0,0,0
10q,39.27,0,0,0
11q,96.64,0,2.93,8.06
12q,70.49,0,25.19,5.68
13q,97,0,0,0
14q,98.54,0,0.21,0
15q,98.36,0,0,10.75
16q,98.24,0,0.69,0
17q,0.07,0,0,0
18q,0,0,0,99.99
19q,97.82,0,0,0
20q,97.69,0,0,0
21q,98.28,0,0,0
22q,86.03,0,0,47.36
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,0,0,0,3.73
2p,0,0,0,0
3p,0,0,96.56,100
4p,0,0,0,0
5p,0,0,0,0
6p,45.24,0,28.35,0
7p,0.44,0,0,0
8p,2.85,0,65.96,0
9p,0,0,95.07,82.95
10p,0,0,86.8,0
11p,0,0,98.23,0
12p,0,0,99.7,0
16p,0,0,0,0
17p,0,0,46.26,0
18p,34.99,0,0,0
19p,0,0,0.08,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,3.6
2q,0.37,0,0.01,1.81
3q,0,0,0.31,2.87
4q,0.65,0,0,0
5q,0,0,87.18,0
6q,0,0,98.16,0
7q,0,0,0,0
8q,47.98,0,0,4.34
9q,75.87,0,24.06,0
10q,0,0,100,0
11q,0,0,0,0
12q,0,0,33.08,0
13q,0,0,100,0
14q,0.75,0,0,0
15q,0.08,0,0,0
16q,0,0,0,0
17q,58.23,0,37.14,41.83
18q,35.35,0,61.57,50.93
19q,1.19,0,89.98,0
20q,0.84,0,0,0
21q,98.39,0,1.56,0
22q,0,0,99.97,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,3.74,0,0,0
2p,0,0,0,0
3p,0.38,0,0,0
4p,0,0,0,0
5p,0,0,0,6.74
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,8.38
12p,0,0,0,0
16p,0.53,0,0,7.79
17p,0,0,6.34,12.34
18p,0,0,0,0
19p,46.13,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0.18,0
3q,0,0,0.25,0
4q,0,0,0.39,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,6.44
11q,0,0,0,0
12q,0,0,0,2.87
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0.22,0,0,5.35
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,1.69,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,99.93,0
2p,0,0,0.03,4
3p,0.09,0,40.96,0
4p,3.91,0,0,0
5p,0.67,0,0,0
6p,0,0,0,4.4
7p,0.06,0,0,0
8p,30.89,0,0,65.3
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,16.41,0
12p,0,0,0,0
16p,0.25,0,61.13,7.79
17p,0,0,0,0
18p,0,0,100,0
19p,0.11,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,7.11,0,0.65,11.06
1q,97.93,0,0,0
2q,0.29,0,16.19,4.68
3q,0.27,0,0.65,2.92
4q,0,0,0,1.87
5q,0,0,0,2.3
6q,0.14,0,0,0
7q,0,0,68.49,0
8q,99.82,0,0,7.92
9q,3.2,0,0.3,0
10q,0.32,0,18.41,0
11q,15.66,0,81.4,0
12q,0,0,0,0
13q,3.33,0,0.48,4.87
14q,0.13,0,0,0
15q,0.44,0,0.07,0
16q,0,0,100,0
17q,0,0,0,0
18q,0,0,99.99,0
19q,0,0,0,11.11
20q,0.25,0,0,8.56
21q,2.33,0,0,0
22q,0.84,0,0.12,0
Yq,0,0,0,0
Xq,10.3,0,0.31,3.56
1p,86.82,0,10.44,5.16
2p,96.63,0,0,0
3p,81.64,0,2.9,100
4p,99.86,0,0,0
5p,99.94,0,0,10.35
6p,0,0,99.06,0
7p,99.98,0,0,0
8p,0,0,83.22,0
9p,100,0,0,5.71
10p,100,0,0,0
11p,25.27,0,74.45,0
12p,99.6,0,0,0
16p,90.37,0,7.57,11.71
17p,98.58,0,0,15.15
18p,0,0,100,0
19p,99.26,0,0,22.89
20p,96.88,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,96.95,0,0,4.86
1q,100,0,0,8.97
2q,99.45,0,0,4.8
3q,18.75,0,17.38,100
4q,99.74,0,0,0
5q,98.8,0,0,0
6q,0,0,99.98,0
7q,99.47,0,0,4.48
8q,38.95,0,0,0
9q,99.9,0,0,0
10q,99.56,0,0,0
11q,7.31,0,85.7,0
12q,98.98,0,0,4.97
13q,98.44,0,0,0
14q,2.77,0,59.71,0
15q,57.23,0,41.85,0
16q,10.9,0,78.3,0
17q,99.6,0,0,0
18q,0,0,99.99,0
19q,98.9,0,0,0
20q,51.81,0,0,0
21q,0,0,100,0
22q,0,0,38.31,7.39
Yq,0,0,0,0
Xq,71.25,0,0,13.36
1p,76.21,0,23.76,0
2p,0.32,0,0.42,0
3p,0.58,0,0.31,0
4p,1.3,0,9.78,0
5p,0.99,0,0.63,0
6p,0.42,0,0.63,0
7p,0,0,0.82,0
8p,0.19,0,0,0
9p,0,0,100,0
10p,0,0,100,0
11p,0,0,5.55,0
12p,0,0,99.58,0
16p,0,0,0.34,9.66
17p,0,0,1.62,0
18p,0,0,0,0
19p,1.39,0,1.16,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,9.27,0,0,0
2q,0.36,0,13.37,0
3q,0,0,0.77,2.75
4q,0,0,0.61,1.9
5q,0.09,0,0.84,2.03
6q,0,0,0.38,0
7q,0.68,0,0.36,0
8q,0.59,0,0.21,2.57
9q,0.11,0,46.08,0
10q,0,0,100,0
11q,0.08,0,0.33,0
12q,0,0,100,0
13q,0.58,0,0.28,0
14q,0,0,98.89,0
15q,0,0,1.06,0
16q,0,0,1.01,0
17q,0.61,0,0.04,0
18q,0.09,0,0,0
19q,1.64,0,2.66,0
20q,0,0,2.17,0
